invoice;custID;prodID;salesDate;amt;qty;discounted
3623;21;17;24/07/2009;55086,31;191;0
3623;21;56;24/07/2009;38336,3;190;0
3624;21;74;24/07/2008;37458,72;138;0
3624;21;80;24/07/2008;10983,19;23;0
3625;11;50;18/06/2010;35133,46;67;0
3625;11;2;18/06/2010;65761,62;129;0
3626;14;56;22/01/2010;10895,58;54;0
3627;27;40;17/11/2008;8429,82;42;0
3627;27;64;17/11/2008;116770;200;0
3628;27;37;17/11/2009;109314,59;187;0
3629;5;72;12/06/2006;15380,88;114;0
3630;5;64;12/06/2008;24521,7;42;0
3631;27;102;17/11/2005;48027,06;151;0
3632;35;84;31/05/2005;7341,84;33;0
3633;23;95;02/08/2008;9252,76;17;0
3634;3;85;27/07/2009;8427,24;51;0
3634;3;62;27/07/2009;57836,76;114;0
3635;3;91;27/07/2008;81246;165;0
3635;3;53;27/07/2008;26200,9;55;0
3636;20;40;03/07/2005;30507,92;152;0
3636;20;98;03/07/2005;22831,9;169;0
3637;20;38;03/07/2007;43076,8;190;0
3638;20;31;03/07/2006;75221,04;184;0
3639;20;68;03/07/2009;26386,58;62;0
3640;17;27;20/12/2008;20230,2;60;0
3641;30;9;11/06/2005;29556;100;0
3641;30;104;11/06/2005;15338,73;53;0
3642;3;32;27/07/2006;51271,25;125;0
3643;36;85;21/02/2005;19994,04;121;0
3644;36;105;21/02/2007;9750,65;35;0
3644;36;40;21/02/2007;22078,1;110;0
3645;16;35;20/05/2010;46936,5;83;0
3645;16;29;20/05/2010;80161,3;158;0
3646;31;84;13/05/2010;20245,68;91;0
3647;11;79;19/03/2006;26045,04;168;0
3648;11;41;19/03/2007;10871,28;63;0
3649;11;92;19/03/2008;28497,15;171;0
3649;11;20;19/03/2008;26709,9;115;0
3649;11;13;19/03/2008;35672,57;83;0
3649;11;100;19/03/2008;50134,76;134;0
3650;11;94;19/03/2009;67430,16;119;0
3650;11;77;19/03/2009;93140,96;187;0
3651;36;23;21/02/2009;21463,6;92;0
3652;36;11;21/02/2008;68379,9;193;0
3652;36;66;21/02/2008;38489,6;194;0
3652;36;52;21/02/2008;7514,91;13;0
3653;9;43;29/01/2007;41580;84;0
3654;19;1;22/06/2010;21281,13;129;0
3655;17;33;20/12/2005;54606,6;138;0
3655;17;31;20/12/2005;29843,13;73;0
3656;23;44;22/03/2007;23390,64;119;0
3657;6;30;28/08/2006;31731,84;112;0
3657;6;65;28/08/2006;14928,36;124;0
3657;6;29;28/08/2006;94367,1;186;0
3658;23;73;22/03/2005;15541,24;52;0
3659;40;102;05/09/2005;38485,26;121;0
3660;4;98;13/08/2007;22967;170;0
3661;12;50;28/01/2010;29889,66;57;0
3661;12;75;28/01/2010;13342,76;92;0
3662;35;95;18/02/2010;72933,52;134;0
3662;35;65;18/02/2010;15289,53;127;0
3663;33;28;28/08/2005;84270,34;154;0
3664;6;12;28/08/2008;39237,77;143;0
3665;33;55;28/08/2007;10906,2;20;0
3666;20;61;19/10/2005;24563,32;86;0
3667;13;101;11/02/2010;10094,35;35;0
3668;20;34;19/10/2008;57200,64;168;0
3669;12;23;09/08/2007;39427,7;169;0
3669;12;21;09/08/2007;53199,3;94;0
3670;33;52;28/08/2008;58385,07;101;0
3670;33;88;28/08/2008;9026,55;39;0
3670;33;72;28/08/2008;13357,08;99;0
3671;24;46;16/05/2008;38368,26;74;0
3671;24;26;16/05/2008;12430,44;44;0
3671;24;102;16/05/2008;18765,54;59;0
3672;37;18;08/01/2005;12774,72;28;0
3673;24;97;16/05/2005;27644,16;48;0
3674;24;78;16/05/2007;35622,72;112;0
3675;9;27;08/12/2006;49226,82;146;0
3676;9;59;17/04/2007;43512,5;118;0
3677;8;80;24/09/2009;27696,74;58;0
3678;8;83;24/09/2008;59937,9;123;0
3678;8;78;24/09/2008;28307,34;89;0
3679;3;50;17/09/2008;104876;200;0
3679;3;104;17/09/2008;26336,31;91;0
3680;3;3;17/09/2009;6949,88;28;0
3681;8;94;24/09/2005;112761,36;199;0
3682;8;92;24/09/2007;4499,55;27;0
3683;8;6;24/09/2006;68066,88;196;0
3683;8;64;24/09/2006;89912,9;154;0
3684;9;68;17/04/2009;73201,48;172;0
3684;9;84;17/04/2009;7119,36;32;0
3685;31;92;04/08/2005;11332,2;68;0
3686;31;92;04/08/2007;28163,85;169;0
3687;31;9;04/08/2006;46698,48;158;0
3688;31;10;04/08/2009;49816,86;89;0
3689;13;69;09/11/2008;71643,39;163;0
3690;20;78;09/02/2007;46754,82;147;0
3691;36;21;05/09/2005;54897,15;97;0
3692;24;43;16/11/2009;90585;183;0
3693;25;10;03/11/2005;31345,44;56;0
3693;25;102;03/11/2005;43574,22;137;0
3693;25;59;03/11/2005;36137,5;98;0
3694;22;48;22/03/2005;23553,18;67;0
3694;22;10;22/03/2005;39181,8;70;0
3694;22;7;22/03/2005;63267,85;145;0
3695;21;37;12/02/2008;92946,63;159;0
3696;25;51;03/11/2009;27381,75;55;0
3697;8;68;15/07/2007;5532,67;13;0
3698;30;81;25/06/2007;12850,95;105;0
3699;31;104;17/04/2007;26336,31;91;0
3699;31;6;17/04/2007;31255,2;90;0
3700;31;85;17/04/2006;29412,72;178;0
3701;37;57;08/01/2008;17132,3;71;0
3702;18;15;05/09/2010;28273,52;178;0
3702;18;41;05/09/2010;31751,04;184;0
3703;28;57;19/02/2007;25095,2;104;0
3703;28;36;19/02/2007;80273,16;174;0
3703;28;48;19/02/2007;5273,1;15;0
3703;28;85;19/02/2007;14210,64;86;0
3704;28;17;19/02/2005;50183,34;174;0
3704;28;91;19/02/2005;9355,6;19;0
3704;28;31;19/02/2005;51510,06;126;0
3705;28;51;19/02/2009;54265,65;109;0
3705;28;81;19/02/2009;11994,22;98;0
3705;28;33;19/02/2009;50649,6;128;0
3706;16;46;12/05/2005;47701,08;92;0
3706;16;15;12/05/2005;27161,64;171;0
3706;16;60;12/05/2005;64681,1;127;0
3707;36;10;07/03/2008;90677,88;162;0
3708;36;5;07/03/2009;18732,78;66;0
3708;36;44;07/03/2009;31842,72;162;0
3708;36;19;07/03/2009;17673,32;142;0
3708;36;7;07/03/2009;43633;100;0
3708;36;74;07/03/2009;54016,56;199;0
3709;9;87;14/09/2007;68466,72;142;0
3710;9;70;14/09/2006;30387,76;52;0
3711;9;47;14/09/2005;16986;120;0
3712;34;50;15/04/2008;34084,7;65;0
3713;9;40;14/09/2009;26493,72;132;0
3713;9;52;14/09/2009;110411,37;191;0
3713;9;85;14/09/2009;32387,04;196;0
3714;9;4;14/09/2008;31614,66;126;0
3714;9;101;14/09/2008;10094,35;35;0
3715;36;93;07/03/2006;48749,29;97;0
3715;36;45;07/03/2006;99008;200;0
3716;32;52;23/04/2006;28325,43;49;0
3717;16;54;01/09/2008;26090,4;80;0
3718;16;69;01/09/2009;54941,25;125;0
3719;12;17;28/09/2005;48741,29;169;0
3719;12;31;28/09/2005;51101,25;125;0
3720;16;7;28/06/2005;78103,07;179;0
3721;26;72;07/01/2005;2563,48;19;0
3721;26;30;07/01/2005;21249;75;0
3722;26;88;07/01/2007;9489,45;41;0
3723;2;38;14/01/2010;33327,84;147;0
3724;11;89;26/01/2010;23892,4;184;0
3725;16;21;01/09/2005;53765,25;95;0
3725;16;66;01/09/2005;18451,2;93;0
3726;16;87;01/09/2006;54001,92;112;0
3726;16;1;01/09/2006;12042,81;73;0
3727;16;21;01/09/2007;59424,75;105;0
3727;16;45;01/09/2007;32672,64;66;0
3728;8;105;01/07/2008;11700,78;42;0
3729;8;88;01/07/2009;22219,2;96;0
3730;30;51;04/06/2010;85132,35;171;0
3730;30;65;04/06/2010;8066,13;67;0
3731;14;7;23/10/2005;37524,38;86;0
3732;37;30;10/06/2008;17565,84;62;0
3732;37;105;10/06/2008;41788,5;150;0
3732;37;94;10/06/2008;50430,96;89;0
3733;22;104;30/05/2008;31256,28;108;0
3733;22;38;30/05/2008;7255,04;32;0
3733;22;57;30/05/2008;39331,9;163;0
3734;22;100;30/05/2007;59114,12;158;0
3735;34;40;12/02/2005;16658,93;83;0
3736;37;67;10/06/2005;24585,24;123;0
3737;24;34;11/05/2010;14300,16;42;0
3737;24;21;11/05/2010;8489,25;15;0
3737;24;60;11/05/2010;36160,3;71;0
3738;9;97;10/09/2007;7486,96;13;0
3738;9;60;10/09/2007;23427,8;46;0
3739;25;77;13/04/2008;67240,8;135;0
3740;18;26;02/04/2008;37573,83;133;0
3741;13;59;07/02/2007;52731,25;143;0
3741;13;30;07/02/2007;31165,2;110;0
3742;25;23;13/04/2009;24729,8;106;0
3743;37;72;23/08/2006;11872,96;88;0
3744;18;81;02/04/2006;6853,84;56;0
3745;18;65;02/04/2007;11437,05;95;0
3746;9;33;10/09/2008;14245,2;36;0
3746;9;99;10/09/2008;97400,4;184;0
3746;9;75;10/09/2008;7106,47;49;0
3747;18;94;11/12/2009;51564,24;91;0
3747;18;34;11/12/2009;21450,24;63;0
3747;18;57;11/12/2009;32092,9;133;0
3748;18;82;11/12/2008;13373,1;130;0
3749;1;72;05/02/2007;3103,16;23;0
3750;27;3;07/03/2008;13899,76;56;0
3750;27;73;07/03/2008;49014,68;164;0
3751;27;35;07/03/2009;24882;44;0
3752;27;13;01/07/2010;15472,44;36;0
3753;39;104;16/04/2005;30388,05;105;0
3753;39;40;16/04/2005;16056,8;80;0
3754;18;23;11/12/2005;28229,3;121;0
3754;18;29;11/12/2005;49212,95;97;0
3755;18;97;11/12/2007;21884,96;38;0
3756;18;57;11/12/2006;22440,9;93;0
3757;1;22;27/01/2010;66939,57;137;0
3757;1;83;27/01/2010;82841;170;0
3757;1;82;27/01/2010;1543,05;15;0
3758;25;30;24/02/2008;11616,12;41;0
3758;25;86;24/02/2008;39879,14;98;0
3759;33;92;11/04/2010;26664;160;0
3760;25;82;24/02/2005;5863,59;57;0
3760;25;78;24/02/2005;26080,92;82;0
3760;25;63;24/02/2005;28233,86;142;0
3761;25;39;24/02/2006;58108,44;193;0
3761;25;56;24/02/2006;40152,23;199;0
3761;25;10;24/02/2006;50936,34;91;0
3762;4;104;26/04/2009;52672,62;182;0
3763;24;82;11/10/2005;17487,9;170;0
3764;24;37;11/10/2007;67225,55;115;0
3764;24;2;11/10/2007;90231,06;177;0
3765;26;13;26/09/2009;78221,78;182;0
3765;26;85;26/09/2009;5122,44;31;0
3766;26;15;26/09/2006;28114,68;177;0
3766;26;54;26/09/2006;6522,6;20;0
3766;26;61;26/09/2006;14281;50;0
3766;26;35;26/09/2006;110272,5;195;0
3766;26;69;26/09/2006;39557,7;90;0
3767;26;26;26/09/2005;26273,43;93;0
3767;26;16;26/09/2005;26274,72;57;0
3768;25;56;18/06/2008;38739,84;192;0
3769;34;89;29/09/2010;12725,3;98;0
3769;34;103;29/09/2010;57234,4;116;0
3770;6;8;05/10/2010;16361,24;28;0
3771;25;23;18/06/2005;36628,1;157;0
3771;25;10;18/06/2005;90118,14;161;0
3772;22;95;31/05/2006;67490,72;124;0
3772;22;1;31/05/2006;5444,01;33;0
3773;22;4;31/05/2007;12796,41;51;0
3774;38;17;17/08/2010;12690,04;44;0
3775;26;65;16/04/2010;17456,55;145;0
3776;22;59;31/05/2008;12906,25;35;0
3777;6;40;27/03/2008;23884,49;119;0
3778;6;57;27/03/2009;9652;40;0
3779;6;39;27/03/2006;56000,88;186;0
3780;6;105;27/03/2007;36773,88;132;0
3781;5;4;24/04/2010;33872,85;135;0
3781;5;104;24/04/2010;54987,9;190;0
3782;16;5;22/07/2007;16178,31;57;0
3783;16;10;22/07/2006;16232,46;29;0
3784;6;64;29/01/2005;43788,75;75;0
3785;4;65;11/08/2007;6862,23;57;0
3786;4;96;11/08/2005;15212,46;142;0
3786;4;20;11/08/2005;38555,16;166;0
3787;37;28;18/06/2009;92478,49;169;0
3788;4;78;11/08/2008;19083,6;60;0
3789;27;98;07/06/2006;18238,5;135;0
3790;33;56;18/07/2006;10290,27;51;0
3791;5;93;17/07/2008;24123,36;48;0
3791;5;37;17/07/2008;39166,19;67;0
3792;20;41;16/04/2010;4486,56;26;0
3792;20;94;16/04/2010;23232,24;41;0
3792;20;45;16/04/2010;86136,96;174;0
3793;27;74;13/10/2007;4614,48;17;0
3794;27;30;13/10/2006;31165,2;110;0
3795;9;12;06/06/2009;31006,07;113;0
3796;34;58;02/11/2009;15290,88;66;0
3796;34;83;02/11/2009;26801,5;55;0
3796;34;36;02/11/2009;57667,5;125;0
3796;34;102;02/11/2009;49617,36;156;0
3797;34;16;02/11/2006;64073,44;139;0
3798;34;57;02/11/2005;22199,6;92;0
3798;34;39;02/11/2005;44559,84;148;0
3798;34;42;02/11/2005;78353,8;140;0
3798;34;24;02/11/2005;36654;123;0
3798;34;86;02/11/2005;46796,95;115;0
3799;37;43;17/01/2008;83160;168;0
3799;37;52;17/01/2008;96537,69;167;0
3800;27;9;13/10/2009;42856,2;145;0
3801;27;96;13/10/2008;11034,39;103;0
3802;6;42;09/12/2009;30781,85;55;0
3803;37;4;30/08/2008;32618,3;130;0
3804;22;93;01/04/2010;28646,49;57;0
3804;22;62;01/04/2010;64939,52;128;0
3805;19;35;08/02/2007;78604,5;139;0
3805;19;46;08/02/2007;29553,93;57;0
3806;37;75;30/08/2006;16098,33;111;0
3806;37;45;30/08/2006;31187,52;63;0
3806;37;10;30/08/2006;108589,56;194;0
3807;37;79;30/08/2007;24184,68;156;0
3808;16;94;26/03/2006;105961,68;187;0
3809;19;67;22/01/2005;24985;125;0
3809;19;63;22/01/2005;31216,31;157;0
3810;19;3;22/01/2006;4715,99;19;0
3811;29;35;26/04/2007;67860;120;0
3812;40;81;28/10/2006;17868,94;146;0
3813;40;18;28/10/2007;20530,8;45;0
3813;40;58;28/10/2007;40775,68;176;0
3814;36;62;22/11/2008;59358,78;117;0
3814;36;10;22/11/2008;94596,06;169;0
3815;36;78;22/11/2009;19401,66;61;0
3815;36;25;22/11/2009;25736,13;89;0
3816;16;104;27/08/2010;53540,85;185;0
3817;36;58;22/11/2007;44019,2;190;0
3817;36;39;22/11/2007;21376,68;71;0
3818;40;56;28/10/2008;30467,27;151;0
3819;36;33;22/11/2005;31260,3;79;0
3820;19;25;22/01/2008;44532,18;154;0
3820;19;100;22/01/2008;33672,6;90;0
3821;8;14;01/03/2005;62341,3;145;0
3822;8;10;01/03/2007;34144,14;61;0
3822;8;98;01/03/2007;10402,7;77;0
3823;23;92;22/08/2010;19498,05;117;0
3824;8;56;01/03/2008;20580,54;102;0
3824;8;14;01/03/2008;23216,76;54;0
3824;8;1;01/03/2008;17156,88;104;0
3825;7;98;25/10/2006;2566,9;19;0
3825;7;16;25/10/2006;41947,36;91;0
3826;7;56;25/10/2005;6254,87;31;0
3827;6;57;06/12/2006;22440,9;93;0
3828;6;79;06/12/2005;15658,03;101;0
3828;6;10;06/12/2005;6716,88;12;0
3828;6;12;06/12/2005;33749,97;123;0
3829;4;46;13/09/2005;88143,3;170;0
3830;6;59;06/12/2009;16593,75;45;0
3831;6;49;06/12/2008;53936,25;95;0
3832;4;59;17/02/2005;72275;196;0
3833;7;50;02/10/2007;34084,7;65;0
3833;7;46;02/10/2007;29035,44;56;0
3834;7;38;06/11/2007;4307,68;19;0
3835;7;44;02/10/2005;33022,08;168;0
3835;7;41;02/10/2005;16738,32;97;0
3836;7;74;06/11/2009;11400,48;42;0
3837;7;94;06/11/2008;14166;25;0
3837;7;40;06/11/2008;5218,46;26;0
3837;7;33;06/11/2008;72413,1;183;0
3838;7;89;02/10/2008;8829,8;68;0
3838;7;103;02/10/2008;35524,8;72;0
3838;7;86;02/10/2008;14649,48;36;0
3839;7;96;02/10/2009;12641,34;118;0
3840;38;81;30/08/2010;15421,14;126;0
3840;38;22;30/08/2010;34202,7;70;0
3841;25;54;10/11/2007;15001,98;46;0
3841;25;68;10/11/2007;65115,27;153;0
3842;7;81;16/06/2006;5507,55;45;0
3842;7;39;16/06/2006;16559,4;55;0
3843;7;39;16/06/2005;31011,24;103;0
3844;29;32;27/06/2007;38555,98;94;0
3845;1;29;26/10/2010;82190,7;162;0
3845;1;7;26/10/2010;64576,84;148;0
3845;1;93;26/10/2010;31661,91;63;0
3846;7;81;16/06/2008;14931,58;122;0
3846;7;77;16/06/2008;39348,32;79;0
3847;7;40;16/06/2009;26493,72;132;0
3848;5;90;09/01/2009;22645,44;54;0
3849;5;29;09/01/2008;68999,6;136;0
3850;12;22;24/10/2010;5863,32;12;0
3851;3;30;12/10/2005;25782,12;91;0
3852;3;22;12/10/2007;34691,31;71;0
3852;3;65;12/10/2007;1565,07;13;0
3853;6;35;11/12/2008;21489;38;0
3854;6;68;11/12/2007;77457,38;182;0
3855;6;53;11/12/2006;41921,44;88;0
3855;6;32;11/12/2006;11484,76;28;0
3856;6;52;11/12/2005;54338,58;94;0
3857;5;54;09/01/2005;35222,04;108;0
3857;5;79;09/01/2005;3410,66;22;0
3858;5;11;09/01/2007;67671,3;191;0
3859;5;57;09/01/2006;15201,9;63;0
3859;5;19;09/01/2006;20038,06;161;0
3860;26;12;26/05/2006;40335,33;147;0
3861;15;95;27/08/2005;98514,68;181;0
3861;15;54;27/08/2005;19241,67;59;0
3861;15;81;27/08/2005;16400,26;134;0
3862;1;25;08/03/2008;37302,93;129;0
3863;1;76;08/03/2009;59712,84;198;0
3864;1;59;08/03/2006;57525;156;0
3864;1;3;08/03/2006;30033,41;121;0
3865;1;82;08/03/2007;12138,66;118;0
3866;15;1;27/08/2008;17816,76;108;0
3867;15;102;27/08/2009;3816,72;12;0
3867;15;85;27/08/2009;29412,72;178;0
3868;34;57;01/08/2010;37160,2;154;0
3868;34;4;01/08/2010;11040,04;44;0
3869;32;83;09/07/2010;30212,6;62;0
3870;28;82;02/09/2010;12755,88;124;0
3871;4;19;15/03/2009;7716,52;62;0
3871;4;21;15/03/2009;63952,35;113;0
3872;1;19;05/08/2006;8712,2;70;0
3873;1;85;05/08/2007;20820,24;126;0
3874;19;89;14/07/2007;19996,9;154;0
3875;14;30;02/01/2007;37681,56;133;0
3876;18;70;09/02/2008;44412,88;76;0
3877;39;24;03/10/2008;31886;107;0
3878;1;93;05/08/2008;97498,58;194;0
3878;1;84;05/08/2008;23805,36;107;0
3878;1;87;05/08/2008;81002,88;168;0
3878;1;60;05/08/2008;66718,3;131;0
3879;26;70;23/10/2009;26297,1;45;0
3880;17;58;13/04/2007;3938,56;17;0
3880;17;86;13/04/2007;5290,09;13;0
3880;17;45;13/04/2007;88117,12;178;0
3881;17;23;13/04/2006;14231,3;61;0
3882;28;3;19/09/2010;29785,2;120;0
3882;28;81;19/09/2010;21418,25;175;0
3882;28;36;19/09/2010;46134;100;0
3883;37;100;05/04/2006;17210,44;46;0
3884;37;4;05/04/2005;5520,02;22;0
3885;17;58;13/04/2009;15059,2;65;0
3886;17;40;13/04/2008;15856,09;79;0
3887;39;56;07/06/2005;38336,3;190;0
3888;40;53;18/09/2005;82413,74;173;0
3888;40;31;18/09/2005;21666,93;53;0
3888;40;33;18/09/2005;46692,6;118;0
3889;40;99;18/09/2007;62463,3;118;0
3890;40;78;18/09/2009;51525,72;162;0
3891;18;52;14/03/2005;60697,35;105;0
3891;18;55;14/03/2005;106880,76;196;0
3892;26;98;25/01/2009;19859,7;147;0
3893;11;81;09/09/2010;10035,98;82;0
3893;11;62;09/09/2010;84725,78;167;0
3894;26;25;25/01/2005;29784,51;103;0
3894;26;9;25/01/2005;32511,6;110;0
3895;7;83;29/05/2009;25826,9;53;0
3895;7;50;29/05/2009;87571,46;167;0
3896;26;80;25/01/2007;60646,31;127;0
3897;5;76;21/08/2005;30459,58;101;0
3898;14;95;22/04/2008;47896,64;88;0
3899;14;17;22/04/2009;10671,17;37;0
3899;14;72;22/04/2009;15380,88;114;0
3900;1;25;04/05/2005;20531,07;71;0
3901;33;25;12/06/2006;4048,38;14;0
3902;14;35;22/04/2006;40716;72;0
3902;14;46;22/04/2006;76218,03;147;0
3902;14;53;22/04/2006;40968,68;86;0
3903;14;84;22/04/2007;21580,56;97;0
3903;14;67;22/04/2007;12992,2;65;0
3904;13;75;14/10/2009;3190,66;22;0
3904;13;73;14/10/2009;37956,49;127;0
3905;33;60;12/06/2007;58060,2;114;0
3905;33;66;12/06/2007;20038,4;101;0
3906;13;14;24/10/2006;25366,46;59;0
3907;20;105;31/12/2007;40116,96;144;0
3908;20;36;31/12/2008;41059,26;89;0
3908;20;37;31/12/2008;104053,46;178;0
3908;20;70;31/12/2008;112785,34;193;0
3909;20;12;31/12/2009;16189,01;59;0
3910;13;30;24/10/2008;23798,88;84;0
3911;20;45;15/07/2009;69305,6;140;0
3912;24;30;08/12/2008;18415,8;65;0
3913;35;98;07/08/2010;17698,1;131;0
3914;1;19;25/12/2005;12819,38;103;0
3915;3;77;28/09/2008;12950,08;26;0
3916;1;81;14/05/2009;11259,88;92;0
3917;1;84;14/05/2008;40713,84;183;0
3917;1;24;14/05/2008;52448;176;0
3918;1;93;14/05/2006;93478,02;186;0
3918;1;46;14/05/2006;59626,35;115;0
3919;1;9;14/05/2005;43447,32;147;0
3920;3;38;28/09/2007;26299,52;116;0
3920;3;8;28/09/2007;91739,81;157;0
3921;36;32;16/01/2010;17637,31;43;0
3922;1;35;25/12/2009;57681;102;0
3922;1;22;25/12/2009;27850,77;57;0
3923;24;49;08/12/2007;81756;144;0
3924;37;10;01/10/2010;87319,44;156;0
3924;37;45;01/10/2010;72770,88;147;0
3925;21;100;19/01/2008;65474,5;175;0
3926;21;100;19/01/2005;26563,94;71;0
3927;21;24;19/01/2007;15496;52;0
3928;37;39;25/06/2010;50882,52;169;0
3929;32;73;23/07/2010;50509,03;169;0
3930;35;4;07/10/2005;6774,57;27;0
3930;35;22;07/10/2005;51792,66;106;0
3931;25;8;19/10/2007;102257,75;175;0
3932;25;87;19/10/2006;49180,32;102;0
3932;25;92;19/10/2006;7499,25;45;0
3932;25;6;19/10/2006;36811,68;106;0
3933;25;42;19/10/2005;25744,82;46;0
3934;35;6;03/01/2009;44799,12;129;0
3935;25;45;19/10/2008;26237,12;53;0
3936;11;52;17/02/2010;12717,54;22;0
3937;25;7;14/05/2005;85520,68;196;0
3937;25;49;14/05/2005;101627,25;179;0
3938;25;26;14/05/2006;8475,3;30;0
3938;25;86;14/05/2006;59411,78;146;0
3938;25;89;14/05/2006;6492,5;50;0
3938;25;30;14/05/2006;47031,12;166;0
3939;25;4;14/05/2007;12294,59;49;0
3940;25;37;14/05/2008;106976,31;183;0
3940;25;88;14/05/2008;39577,95;171;0
3940;25;39;14/05/2008;17462,64;58;0
3941;37;26;24/03/2009;52546,86;186;0
3941;37;89;24/03/2009;8570,1;66;0
3942;13;2;04/12/2006;27018,34;53;0
3943;28;3;26/08/2009;13155,13;53;0
3943;28;9;26/08/2009;36649,44;124;0
3943;28;10;26/08/2009;78923,34;141;0
3944;28;47;26/08/2008;11748,65;83;0
3945;31;23;29/09/2005;2799,6;12;0
3945;31;30;29/09/2005;14732,64;52;0
3945;31;32;29/09/2005;80393,32;196;0
3946;31;13;29/09/2006;75213,25;175;0
3947;38;104;03/06/2010;5498,79;19;0
3947;38;25;03/06/2010;35278,74;122;0
3947;38;42;03/06/2010;22946,47;41;0
3948;31;86;29/09/2008;16684,13;41;0
3948;31;2;29/09/2008;89211,5;175;0
3949;28;5;26/08/2006;34627,26;122;0
3950;28;71;26/08/2005;38523,98;121;0
3950;28;14;26/08/2005;62771,24;146;0
3951;39;9;26/10/2010;13595,76;46;0
3951;39;2;26/10/2010;97367,98;191;0
3952;14;51;27/11/2009;51278,55;103;0
3953;30;6;14/09/2006;24309,6;70;0
3954;30;99;14/09/2005;34937,1;66;0
3955;30;64;14/09/2009;74732,8;128;0
3955;30;84;14/09/2009;4004,64;18;0
3955;30;102;14/09/2009;24808,68;78;0
3956;14;56;27/11/2007;29256,65;145;0
3957;19;4;02/08/2005;32116,48;128;0
3957;19;24;02/08/2005;31886;107;0
3958;17;91;27/11/2007;29051,6;59;0
3958;17;19;27/11/2007;1493,52;12;0
3959;19;23;02/08/2009;8865,4;38;0
3960;29;67;28/04/2007;28982,6;145;0
3961;16;79;29/03/2010;22169,29;143;0
3962;27;34;05/11/2007;13959,68;41;0
3962;27;33;05/11/2007;37195,8;94;0
3963;39;31;16/07/2006;16352,4;40;0
3964;16;2;15/09/2010;93289,74;183;0
3964;16;58;15/09/2010;30118,4;130;0
3965;7;1;16/10/2005;17651,79;107;0
3965;7;68;16/10/2005;62561,73;147;0
3966;26;37;23/09/2005;82424,37;141;0
3967;19;14;02/11/2009;81688,6;190;0
3967;19;35;02/11/2009;79735,5;141;0
3968;19;26;02/11/2008;30228,57;107;0
3969;19;32;02/11/2007;67267,88;164;0
3970;19;42;02/11/2006;62683,04;112;0
3970;19;60;02/11/2006;94220,5;185;0
3971;27;67;15/07/2007;39576,24;198;0
3971;27;19;15/07/2007;23771,86;191;0
3972;27;52;15/07/2006;77461,38;134;0
3973;12;83;26/08/2010;67734,7;139;0
3974;38;72;07/10/2010;5936,48;44;0
3975;26;25;17/03/2006;34700,4;120;0
3976;10;45;13/06/2007;58414,72;118;0
3976;10;56;13/06/2007;25423,02;126;0
3977;33;47;09/03/2010;5520,45;39;0
3978;2;44;01/10/2010;26732,16;136;0
3978;2;74;01/10/2010;4071,6;15;0
3978;2;86;01/10/2010;64294,94;158;0
3978;2;98;01/10/2010;20670,3;153;0
3979;26;5;17/03/2008;17029,8;60;0
3980;18;64;03/06/2008;18099,35;31;0
3981;8;86;01/04/2010;32554,4;80;0
3981;8;73;01/04/2010;28990,39;97;0
3982;30;67;06/10/2008;6396,16;32;0
3982;30;15;06/10/2008;21919,92;138;0
3983;15;99;18/09/2006;7940,25;15;0
3984;26;50;19/03/2010;28316,52;54;0
3984;26;99;19/03/2010;50288,25;95;0
3984;26;84;19/03/2010;23582,88;106;0
3984;26;48;19/03/2010;10194,66;29;0
3985;24;59;23/03/2007;60475;164;0
3985;24;16;23/03/2007;41025,44;89;0
3986;24;50;23/03/2006;84425,18;161;0
3987;24;18;23/03/2005;11862,24;26;0
3987;24;49;23/03/2005;65291,25;115;0
3988;26;45;23/01/2008;21781,76;44;0
3989;6;49;07/06/2009;109575,75;193;0
3989;6;32;07/06/2009;46759,38;114;0
3990;4;35;30/06/2008;92742;164;0
3991;4;11;30/06/2007;41453,1;117;0
3991;4;103;30/06/2007;5427,4;11;0
3992;6;26;07/06/2006;51699,33;183;0
3993;4;36;30/06/2005;87654,6;190;0
3993;4;15;30/06/2005;7783,16;49;0
3994;26;86;23/01/2006;71212,75;175;0
3994;26;66;23/01/2006;31545,6;159;0
3995;24;71;23/03/2009;37887,22;119;0
3995;24;28;23/03/2009;90836,86;166;0
3996;23;100;15/06/2008;35169,16;94;0
3997;23;16;15/06/2009;9219,2;20;0
3998;37;58;07/09/2007;7182,08;31;0
3998;37;102;07/09/2007;26080,92;82;0
3998;37;104;07/09/2007;36755,07;127;0
3999;35;17;15/01/2005;44126,73;153;0
3999;35;65;15/01/2005;13002,12;108;0
4000;6;79;30/07/2009;4960,96;32;0
4000;6;13;30/07/2009;84668,63;197;0
4001;37;36;25/02/2010;89038,62;193;0
4001;37;81;25/02/2010;1591,07;13;0
4002;16;56;06/04/2010;4438,94;22;0
4003;27;34;29/12/2006;59924,48;176;0
4003;27;49;29/12/2006;83459,25;147;0
4004;27;83;29/12/2007;75044,2;154;0
4005;22;31;24/10/2009;38019,33;93;0
4005;22;80;24/10/2009;54915,95;115;0
4005;22;41;24/10/2009;34339,44;199;0
4006;27;38;29/12/2008;28340;125;0
4006;27;51;29/12/2008;75673,2;152;0
4007;11;56;29/02/2008;39143,38;194;0
4007;11;24;29/02/2008;28012;94;0
4008;25;43;14/09/2009;11385;23;0
4009;25;53;14/09/2006;41921,44;88;0
